month,day,hour,ghi_wm2,wind_speed_ms,temperature_c
10,2,5,0.0,4.5,9.8
10,2,6,0.0,4.1,9.2
10,2,7,16.0,4.3,8.7
10,2,8,43.0,5.2,13.0
10,2,9,65.4,6.4,13.3
10,2,10,91.1,4.0,11.0
10,2,11,101.4,4.0,14.5
10,2,12,106.4,3.6,12.2
10,2,13,95.1,3.2,11.4
10,2,14,82.1,3.0,12.1
10,2,15,73.6,3.6,8.5
10,2,16,46.4,3.1,12.1
10,2,17,18.6,3.4,9.3
10,2,18,0.0,2.7,12.2
10,2,19,0.0,2.7,9.7
10,2,20,0.0,2.8,8.4
10,2,21,0.0,3.5,9.7
10,2,22,0.0,4.2,10.5
10,2,23,0.0,3.3,7.2
10,3,0,0.0,3.5,9.1
10,3,1,0.0,4.1,8.0
10,3,2,0.0,4.0,9.8
10,3,3,0.0,3.8,9.9
10,3,4,0.0,3.9,7.9
10,3,5,0.0,4.9,11.4
10,3,6,0.0,5.0,8.8
10,3,7,38.5,4.1,10.0
10,3,8,94.6,3.9,13.9
10,3,9,152.2,5.3,12.7
10,3,10,183.8,3.8,13.6
10,3,11,225.6,4.3,11.2
10,3,12,216.9,3.5,13.8
10,3,13,205.6,3.2,13.3
10,3,14,193.5,3.1,14.3
10,3,15,141.7,3.2,8.3
10,3,16,96.3,3.2,12.4
10,3,17,36.8,2.7,11.1
10,3,18,0.0,3.0,10.2
10,3,19,0.0,3.0,10.8
10,3,20,0.0,3.9,10.2
10,3,21,0.0,2.9,7.8
10,3,22,0.0,3.1,9.6
10,3,23,0.0,3.6,8.7
10,4,0,0.0,4.3,9.8
10,4,1,0.0,3.5,10.1
10,4,2,0.0,3.9,8.8
10,4,3,0.0,4.9,9.0
10,4,4,0.0,4.1,11.1
10,4,5,0.0,4.1,9.1
10,4,6,0.0,4.7,10.2
10,4,7,13.7,5.4,12.4
10,4,8,40.4,4.2,11.1
10,4,9,66.3,4.8,12.2
10,4,10,73.8,3.7,11.4
10,4,11,94.1,3.6,9.7
10,4,12,92.2,4.0,12.2
10,4,13,97.5,3.2,15.6
10,4,14,82.4,3.0,11.5
10,4,15,58.6,3.0,9.8
10,4,16,38.9,4.5,11.9
10,4,17,14.6,2.8,11.7
10,4,18,0.0,2.8,8.7
10,4,19,0.0,3.2,7.6
10,4,20,0.0,2.8,5.8
10,4,21,0.0,2.8,10.2
10,4,22,0.0,3.7,8.8
10,4,23,0.0,3.2,9.0
10,5,0,0.0,4.4,7.1
10,5,1,0.0,3.5,10.0
10,5,2,0.0,4.2,10.3
10,5,3,0.0,3.9,8.2
10,5,4,0.0,4.2,7.8
10,5,5,0.0,5.1,8.4
10,5,6,0.0,4.6,7.8
10,5,7,15.4,4.1,13.6
10,5,8,39.1,4.2,11.9
10,5,9,66.0,4.5,12.9
10,5,10,87.5,3.8,12.0
10,5,11,97.7,3.7,13.6
10,5,12,101.1,3.6,10.8
10,5,13,98.5,3.9,12.0
10,5,14,83.7,3.7,11.8
10,5,15,64.3,3.4,10.1
10,5,16,41.5,2.8,12.6
10,5,17,14.4,2.8,10.1
10,5,18,0.0,3.0,10.5
10,5,19,0.0,3.3,8.2
10,5,20,0.0,3.0,10.6
10,5,21,0.0,3.3,10.7
10,5,22,0.0,3.4,6.7
10,5,23,0.0,4.6,11.9
10,6,0,0.0,3.6,10.0
10,6,1,0.0,4.8,10.8
10,6,2,0.0,4.2,9.3
10,6,3,0.0,4.2,11.2
10,6,4,0.0,4.2,6.7
10,6,5,0.0,4.0,10.7
10,6,6,0.0,5.5,12.6
10,6,7,35.3,4.3,9.5
10,6,8,101.1,3.9,12.4
10,6,9,152.3,4.3,10.5
10,6,10,197.1,3.7,11.6
10,6,11,222.9,3.6,12.2
10,6,12,252.9,3.4,14.0
10,6,13,231.9,3.7,11.5
10,6,14,208.3,3.1,13.3
10,6,15,157.6,3.9,12.2
10,6,16,92.6,2.8,9.5
10,6,17,32.6,3.1,12.1
10,6,18,0.0,3.1,9.3
10,6,19,0.0,4.1,7.7
10,6,20,0.0,3.0,10.9
10,6,21,0.0,3.0,10.3
10,6,22,0.0,3.3,11.3
10,6,23,0.0,4.1,9.0
10,7,0,0.0,4.6,7.8
10,7,1,0.0,4.0,8.5
10,7,2,0.0,3.7,6.9
10,7,3,0.0,3.9,9.3
10,7,4,0.0,4.4,9.5
10,7,5,0.0,4.5,8.5
10,7,6,0.0,4.3,12.3
10,7,7,22.7,4.7,10.3
10,7,8,82.5,4.2,11.3
10,7,9,116.1,4.8,11.0
10,7,10,153.7,4.1,13.2
10,7,11,173.1,3.6,14.1
10,7,12,176.1,4.2,11.4
10,7,13,178.2,3.8,10.6
10,7,14,157.7,3.5,13.1
10,7,15,129.5,3.4,11.3
10,7,16,75.9,3.4,11.9
10,7,17,23.5,3.5,11.0
10,7,18,0.0,2.6,9.4
10,7,19,0.0,2.7,10.7
10,7,20,0.0,3.5,7.7
10,7,21,0.0,4.2,7.8
10,7,22,0.0,3.1,10.1
10,7,23,0.0,3.5,11.3
10,8,0,0.0,3.5,11.0
10,8,1,0.0,3.8,8.7
10,8,2,0.0,5.1,8.3
10,8,3,0.0,4.2,9.6
10,8,4,0.0,4.9,11.2
10,8,5,0.0,4.3,9.3
10,8,6,0.0,4.2,10.8
10,8,7,34.9,4.1,9.6
10,8,8,115.5,6.8,12.0
10,8,9,198.5,3.9,13.7
10,8,10,236.8,3.6,13.6
10,8,11,269.8,4.6,11.8
10,8,12,301.2,4.3,11.4
10,8,13,300.2,3.3,11.4
10,8,14,243.1,3.8,13.0
10,8,15,190.3,4.0,12.8
10,8,16,114.0,3.1,12.2
10,8,17,37.1,2.7,9.8
10,8,18,0.0,3.2,9.8
10,8,19,0.0,2.7,10.5
10,8,20,0.0,3.0,11.6
10,8,21,0.0,3.0,10.4
10,8,22,0.0,3.2,11.2
10,8,23,0.0,3.3,9.5
10,9,0,0.0,3.5,9.3
10,9,1,0.0,4.6,13.0
10,9,2,0.0,3.7,8.1
10,9,3,0.0,4.5,7.8
10,9,4,0.0,4.0,11.8
10,9,5,0.0,4.5,11.5
10,9,6,0.0,4.8,9.5
10,9,7,21.8,4.6,12.9
10,9,8,73.3,5.9,12.2
10,9,9,124.9,4.1,12.0
10,9,10,156.8,3.9,12.5
10,9,11,181.5,4.9,14.0
10,9,12,203.2,3.5,11.1
10,9,13,196.9,4.5,10.5
10,9,14,178.5,3.2,14.2
10,9,15,124.3,4.9,11.7
10,9,16,76.8,4.1,12.1
10,9,17,22.4,2.7,10.2
10,9,18,0.0,2.9,9.2
10,9,19,0.0,3.4,8.9
10,9,20,0.0,3.1,6.4
10,9,21,0.0,3.3,6.7
10,9,22,0.0,3.8,8.6
10,9,23,0.0,3.5,10.5
10,10,0,0.0,3.7,9.4
10,10,1,0.0,4.7,9.2
10,10,2,0.0,3.6,9.1
10,10,3,0.0,3.9,8.7
10,10,4,0.0,4.1,7.8
10,10,5,0.0,4.9,9.1
10,10,6,0.0,4.2,12.6
10,10,7,26.8,4.6,12.1
10,10,8,93.3,4.3,12.7
10,10,9,161.0,4.0,11.7
10,10,10,194.7,4.0,13.3
10,10,11,239.1,3.6,14.7
10,10,12,256.5,4.1,11.2
10,10,13,238.0,3.5,9.9
10,10,14,217.9,3.0,14.1
10,10,15,144.9,2.8,16.3
10,10,16,100.8,3.7,10.3
10,10,17,25.5,3.1,7.4
10,10,18,0.0,2.7,11.8
10,10,19,0.0,2.7,8.5
10,10,20,0.0,2.9,8.4
10,10,21,0.0,3.4,8.1
10,10,22,0.0,3.0,10.3
10,10,23,0.0,3.2,7.7
10,11,0,0.0,3.8,11.3
10,11,1,0.0,4.0,11.0
10,11,2,0.0,3.9,9.5
10,11,3,0.0,4.1,7.6
10,11,4,0.0,4.1,7.7
10,11,5,0.0,4.0,9.4
10,11,6,0.0,4.3,11.2
10,11,7,23.3,4.2,10.6
10,11,8,94.2,4.3,13.5
10,11,9,170.3,3.9,11.5
10,11,10,214.3,4.5,12.2
10,11,11,245.8,3.7,14.2
10,11,12,275.6,5.1,11.5
10,11,13,236.2,3.2,13.5
10,11,14,223.3,3.4,11.7
10,11,15,161.7,3.1,11.8
10,11,16,100.3,3.0,11.5
10,11,17,25.7,3.2,9.9
10,11,18,0.0,2.8,9.7
10,11,19,0.0,2.8,8.5
10,11,20,0.0,3.0,11.0
10,11,21,0.0,3.0,11.7
10,11,22,0.0,3.7,6.5
10,11,23,0.0,3.2,9.3
10,12,0,0.0,3.7,6.8
10,12,1,0.0,3.7,9.3
10,12,2,0.0,4.2,8.8
10,12,3,0.0,3.8,7.3
10,12,4,0.0,3.9,10.4
10,12,5,0.0,5.6,11.3
10,12,6,0.0,4.7,10.6
10,12,7,20.1,4.0,10.5
10,12,8,89.9,4.2,11.7
10,12,9,131.5,4.2,13.1
10,12,10,184.5,4.2,11.5
10,12,11,202.2,3.5,14.5
10,12,12,212.8,4.1,12.6
10,12,13,220.0,3.6,11.5
10,12,14,192.8,3.2,10.4
10,12,15,146.9,2.9,9.8
10,12,16,77.7,3.2,12.4
10,12,17,20.1,3.2,11.2
10,12,18,0.0,3.5,13.2
10,12,19,0.0,2.8,9.3
10,12,20,0.0,3.0,7.6
10,12,21,0.0,3.9,8.3
10,12,22,0.0,4.0,7.5
10,12,23,0.0,3.5,7.1
10,13,0,0.0,5.0,9.1
10,13,1,0.0,5.2,5.4
10,13,2,0.0,5.3,8.6
10,13,3,0.0,4.4,10.6
10,13,4,0.0,3.9,11.6
10,13,5,0.0,4.0,8.1
10,13,6,0.0,4.2,11.2
10,13,7,20.7,5.1,12.6
10,13,8,101.5,4.0,10.1
10,13,9,182.3,4.1,11.5
10,13,10,223.0,4.1,13.8
10,13,11,267.1,3.7,12.4
10,13,12,250.3,4.2,13.3
10,13,13,263.2,3.2,13.9
10,13,14,220.1,4.0,12.1
10,13,15,158.0,3.0,12.2
10,13,16,96.9,2.8,12.2
10,13,17,20.0,2.7,10.4
10,13,18,0.0,3.2,11.9
10,13,19,0.0,2.9,11.6
10,13,20,0.0,3.6,10.3
10,13,21,0.0,2.9,8.0
10,13,22,0.0,3.1,6.8
10,13,23,0.0,3.8,9.2
10,14,0,0.0,3.5,12.6
10,14,1,0.0,3.5,8.2
10,14,2,0.0,3.8,11.7
10,14,3,0.0,4.7,6.8
10,14,4,0.0,3.9,8.7
10,14,5,0.0,4.2,7.8
10,14,6,0.0,4.4,9.7
10,14,7,7.7,4.3,7.3
10,14,8,42.5,4.3,12.9
10,14,9,71.2,5.2,11.1
10,14,10,102.7,4.2,10.1
10,14,11,121.5,4.0,11.2
10,14,12,125.3,4.5,11.1
10,14,13,117.4,5.1,9.9
10,14,14,101.6,4.1,14.5
10,14,15,73.8,3.0,8.2
10,14,16,42.0,3.4,10.1
10,14,17,7.5,2.9,11.1
10,14,18,0.0,3.6,10.3
10,14,19,0.0,2.9,11.4
10,14,20,0.0,4.8,8.1
10,14,21,0.0,3.2,10.4
10,14,22,0.0,3.3,9.3
10,14,23,0.0,3.4,10.3
10,15,0,0.0,4.3,8.1
10,15,1,0.0,3.9,8.3
10,15,2,0.0,3.9,7.9
10,15,3,0.0,4.1,8.4
10,15,4,0.0,4.0,9.5
10,15,5,0.0,4.6,10.7
10,15,6,0.0,4.4,8.6
10,15,7,22.0,4.9,11.1
10,15,8,126.1,4.2,10.4
10,15,9,225.6,4.0,11.6
10,15,10,277.0,3.7,10.8
10,15,11,314.3,3.9,13.0
10,15,12,329.9,3.9,11.4
10,15,13,359.7,4.3,9.2
10,15,14,268.7,3.6,13.0
10,15,15,203.8,3.2,10.9
10,15,16,130.0,2.8,12.1
10,15,17,21.6,3.1,10.5
10,15,18,0.0,3.4,12.2
10,15,19,0.0,4.0,7.9
10,15,20,0.0,3.2,11.5
10,15,21,0.0,3.2,7.8
10,15,22,0.0,3.1,9.8
10,15,23,0.0,4.3,6.6
10,16,0,0.0,3.9,7.9
10,16,1,0.0,3.8,8.8
10,16,2,0.0,3.7,8.8
10,16,3,0.0,5.1,6.5
10,16,4,0.0,4.1,12.9
10,16,5,0.0,5.6,9.6
10,16,6,0.0,6.5,11.5
10,16,7,5.0,4.3,8.6
10,16,8,35.3,4.1,10.1
10,16,9,56.1,4.0,12.9
10,16,10,80.6,4.7,11.5
10,16,11,87.0,6.4,12.6
10,16,12,101.2,3.4,12.8
10,16,13,86.4,3.6,10.2
10,16,14,71.6,3.3,12.7
10,16,15,61.2,3.4,8.4
10,16,16,31.5,4.3,8.3
10,16,17,4.4,2.7,8.7
10,16,18,0.0,3.2,10.5
10,16,19,0.0,3.1,10.9
10,16,20,0.0,2.7,9.5
10,16,21,0.0,3.0,8.3
10,16,22,0.0,4.4,9.0
10,16,23,0.0,3.3,9.9
10,17,0,0.0,4.2,8.9
10,17,1,0.0,4.0,10.7
10,17,2,0.0,4.5,8.1
10,17,3,0.0,3.8,8.1
10,17,4,0.0,4.8,9.3
10,17,5,0.0,4.0,7.0
10,17,6,0.0,4.9,13.2
10,17,7,14.9,4.7,11.6
10,17,8,118.8,4.5,10.1
10,17,9,223.7,4.4,11.7
10,17,10,257.2,4.2,15.9
10,17,11,336.7,3.9,12.3
10,17,12,325.7,3.4,12.7
10,17,13,315.8,4.4,12.9
10,17,14,296.6,3.0,11.5
10,17,15,199.8,3.3,11.8
10,17,16,117.5,2.7,13.6
10,17,17,13.0,2.9,12.3
10,17,18,0.0,3.3,12.2
10,17,19,0.0,3.5,10.0
10,17,20,0.0,2.9,11.1
10,17,21,0.0,5.3,10.6
10,17,22,0.0,3.1,8.5
10,17,23,0.0,5.0,8.4
10,18,0,0.0,3.5,9.1
10,18,1,0.0,4.4,9.8
10,18,2,0.0,3.8,10.5
10,18,3,0.0,4.4,9.3
10,18,4,0.0,4.2,12.8
10,18,5,0.0,5.6,8.8
10,18,6,0.0,5.2,8.9
10,18,7,3.7,4.2,12.3
10,18,8,37.9,4.0,11.1
10,18,9,78.4,4.6,12.7
10,18,10,93.6,3.7,12.5
10,18,11,122.1,3.9,12.6
10,18,12,125.0,3.3,15.4
10,18,13,120.9,3.1,12.3
10,18,14,98.6,3.2,12.7
10,18,15,72.8,3.1,11.4
10,18,16,42.3,2.8,13.7
10,18,17,3.7,3.1,10.9
10,18,18,0.0,3.5,8.7
10,18,19,0.0,2.7,11.8
10,18,20,0.0,3.2,8.4
10,18,21,0.0,3.4,7.9
10,18,22,0.0,3.3,11.2
10,18,23,0.0,3.3,7.9
10,19,0,0.0,3.5,10.6
10,19,1,0.0,4.4,7.7
10,19,2,0.0,4.0,8.1
10,19,3,0.0,3.9,8.4
10,19,4,0.0,4.5,8.1
10,19,5,0.0,4.4,10.5
10,19,6,0.0,4.2,11.0
10,19,7,5.2,5.5,11.8
10,19,8,66.6,4.3,9.3
10,19,9,131.8,4.2,12.2
10,19,10,181.8,4.6,12.3
10,19,11,204.7,3.8,13.3
10,19,12,220.3,3.8,11.3
10,19,13,213.6,3.6,10.2
10,19,14,175.9,3.0,13.7
10,19,15,127.2,2.9,9.6
10,19,16,67.2,2.8,12.6
10,19,17,4.9,3.9,9.2
10,19,18,0.0,3.9,9.5
10,19,19,0.0,2.9,10.8
10,19,20,0.0,3.3,9.2
10,19,21,0.0,3.4,10.9
10,19,22,0.0,3.3,8.5
10,19,23,0.0,4.3,8.5
10,20,0,0.0,3.7,9.1
10,20,1,0.0,3.5,8.3
10,20,2,0.0,4.0,9.9
10,20,3,0.0,3.9,8.0
10,20,4,0.0,3.9,10.6
10,20,5,0.0,4.5,9.4
10,20,6,0.0,4.8,10.1
10,20,7,3.5,4.4,9.3
10,20,8,86.0,4.7,11.6
10,20,9,171.3,4.7,9.5
10,20,10,216.3,4.3,11.3
10,20,11,279.3,3.5,13.4
10,20,12,270.9,3.4,14.5
10,20,13,280.3,3.6,13.9
10,20,14,210.1,3.6,15.1
10,20,15,159.7,3.6,14.0
10,20,16,94.0,4.0,12.9
10,20,17,3.8,3.2,9.4
10,20,18,0.0,3.1,10.8
10,20,19,0.0,3.3,7.0
10,20,20,0.0,3.2,8.4
10,20,21,0.0,3.0,9.9
10,20,22,0.0,4.0,7.1
10,20,23,0.0,3.6,9.0
10,21,0,0.0,3.6,9.4
10,21,1,0.0,3.7,9.0
10,21,2,0.0,3.7,9.7
10,21,3,0.0,3.9,8.9
10,21,4,0.0,4.2,8.0
10,21,5,0.0,3.9,8.6
10,21,6,0.0,4.1,11.1
10,21,7,0.8,4.3,10.7
10,21,8,60.6,4.9,10.7
10,21,9,118.2,4.4,12.7
10,21,10,145.3,4.6,12.3
10,21,11,185.5,3.6,12.0
10,21,12,179.5,3.4,14.1
10,21,13,169.0,3.4,13.9
10,21,14,157.9,3.4,13.6
10,21,15,106.3,3.4,12.8
10,21,16,64.7,3.7,13.1
10,21,17,0.8,2.8,9.8
10,21,18,0.0,2.7,10.4
10,21,19,0.0,2.7,10.2
10,21,20,0.0,2.8,8.1
10,21,21,0.0,3.5,12.2
10,21,22,0.0,3.1,10.3
10,21,23,0.0,3.7,10.6
10,22,0,0.0,4.8,9.3
10,22,1,0.0,4.9,6.0
10,22,2,0.0,3.7,8.6
10,22,3,0.0,4.5,8.6
10,22,4,0.0,3.9,6.9
10,22,5,0.0,4.2,9.7
10,22,6,0.0,5.9,10.6
10,22,7,0.0,4.0,8.3
10,22,8,88.3,3.9,13.9
10,22,9,178.9,5.6,10.7
10,22,10,240.2,4.1,10.2
10,22,11,285.1,4.0,12.4
10,22,12,272.8,3.4,15.8
10,22,13,267.7,3.3,14.1
10,22,14,246.9,3.1,13.9
10,22,15,184.5,3.5,12.4
10,22,16,88.6,4.3,11.1
10,22,17,0.0,2.8,10.4
10,22,18,0.0,3.5,9.0
10,22,19,0.0,2.8,8.5
10,22,20,0.0,3.0,8.0
10,22,21,0.0,3.1,6.7
10,22,22,0.0,3.8,11.3
10,22,23,0.0,3.9,9.3
10,23,0,0.0,5.6,10.9
10,23,1,0.0,3.9,9.5
10,23,2,0.0,3.8,11.4
10,23,3,0.0,3.9,10.2
10,23,4,0.0,3.9,8.2
10,23,5,0.0,4.1,11.1
10,23,6,0.0,4.6,11.0
10,23,7,0.0,4.3,10.9
10,23,8,75.6,5.1,11.5
10,23,9,134.8,3.9,13.3
10,23,10,181.7,4.2,12.3
10,23,11,230.7,3.5,15.6
10,23,12,218.7,3.8,10.4
10,23,13,225.9,3.6,12.6
10,23,14,183.8,6.1,13.8
10,23,15,144.4,3.2,12.6
10,23,16,66.7,2.8,12.1
10,23,17,0.0,2.8,11.3
10,23,18,0.0,2.9,11.2
10,23,19,0.0,2.7,8.3
10,23,20,0.0,2.9,9.5
10,23,21,0.0,3.0,10.9
10,23,22,0.0,3.2,8.7
10,23,23,0.0,3.5,6.6
10,24,0,0.0,3.8,9.5
10,24,1,0.0,3.6,8.1
10,24,2,0.0,4.9,10.5
10,24,3,0.0,3.9,11.2
10,24,4,0.0,4.3,8.9
10,24,5,0.0,4.3,9.6
10,24,6,0.0,4.0,12.1
10,24,7,0.0,4.3,10.5
10,24,8,54.4,4.8,12.0
10,24,9,106.6,4.3,12.4
10,24,10,145.1,4.0,12.9
10,24,11,193.1,3.5,13.5
10,24,12,196.9,4.7,13.2
10,24,13,181.5,4.3,13.4
10,24,14,153.0,3.0,13.6
10,24,15,110.4,2.8,13.3
10,24,16,61.6,3.5,11.7
10,24,17,0.0,2.8,9.5
10,24,18,0.0,2.7,14.2
10,24,19,0.0,3.4,8.8
10,24,20,0.0,3.1,7.8
10,24,21,0.0,3.1,8.3
10,24,22,0.0,3.2,6.0
10,24,23,0.0,3.3,8.9
10,25,0,0.0,3.9,8.2
10,25,1,0.0,3.8,9.2
10,25,2,0.0,4.8,6.4
10,25,3,0.0,3.8,9.2
10,25,4,0.0,4.9,8.8
10,25,5,0.0,4.6,10.7
10,25,6,0.0,4.5,11.0
10,25,7,0.0,4.6,9.6
10,25,8,80.7,4.3,13.3
10,25,9,151.0,5.0,13.0
10,25,10,203.0,3.9,14.3
10,25,11,240.7,3.5,11.2
10,25,12,281.5,3.7,12.6
10,25,13,253.2,3.3,13.2
10,25,14,203.1,3.1,11.7
10,25,15,146.6,3.5,9.4
10,25,16,82.9,2.8,11.7
10,25,17,0.0,3.3,11.9
10,25,18,0.0,3.4,11.0
10,25,19,0.0,3.3,8.2
10,25,20,0.0,4.0,7.7
10,25,21,0.0,2.9,10.6
10,25,22,0.0,3.0,8.9
10,25,23,0.0,4.0,10.2
10,26,0,0.0,4.2,8.5
10,26,1,0.0,3.6,9.0
10,26,2,0.0,4.0,11.3
10,26,3,0.0,3.9,6.8
10,26,4,0.0,3.9,9.6
10,26,5,0.0,4.4,7.9
10,26,6,0.0,4.0,9.8
10,26,7,0.0,4.0,12.9
10,26,8,80.9,4.2,10.7
10,26,9,163.5,4.4,12.0
10,26,10,218.7,4.0,13.5
10,26,11,267.5,3.9,13.3
10,26,12,267.9,3.6,10.1
10,26,13,250.9,3.2,13.1
10,26,14,212.8,3.7,11.7
10,26,15,147.3,3.1,13.5
10,26,16,71.0,3.2,12.0
10,26,17,0.0,2.8,9.5
10,26,18,0.0,2.7,12.2
10,26,19,0.0,2.7,9.2
10,26,20,0.0,4.7,8.6
10,26,21,0.0,3.3,9.5
10,26,22,0.0,3.4,5.5
10,26,23,0.0,3.2,7.7
10,27,0,0.0,3.7,11.5
10,27,1,0.0,3.6,11.2
10,27,2,0.0,4.1,8.4
10,27,3,0.0,4.2,9.5
10,27,4,0.0,4.8,10.4
10,27,5,0.0,5.9,9.7
10,27,6,0.0,4.0,10.0
10,27,7,0.0,4.8,11.3
10,27,8,52.7,4.1,10.6
10,27,9,114.1,5.0,13.4
10,27,10,146.1,3.8,12.7
10,27,11,181.9,3.5,13.1
10,27,12,181.2,3.4,11.1
10,27,13,196.8,3.6,12.4
10,27,14,160.0,4.0,12.9
10,27,15,110.9,4.1,11.3
10,27,16,55.8,2.8,12.9
10,27,17,0.0,2.8,12.4
10,27,18,0.0,3.0,8.4
10,27,19,0.0,2.8,10.1
10,27,20,0.0,3.3,8.7
10,27,21,0.0,3.4,9.6
10,27,22,0.0,3.0,10.4
10,27,23,0.0,3.5,8.2
10,28,0,0.0,3.5,7.7
10,28,1,0.0,3.8,10.3
10,28,2,0.0,4.0,11.8
10,28,3,0.0,4.0,10.8
10,28,4,0.0,3.9,11.6
10,28,5,0.0,4.5,9.0
10,28,6,0.0,4.0,11.3
10,28,7,0.0,4.0,12.6
10,28,8,39.8,5.2,9.5
10,28,9,90.5,3.9,13.4
10,28,10,121.7,3.8,13.7
10,28,11,156.8,3.5,12.5
10,28,12,168.6,4.0,12.1
10,28,13,154.1,4.3,13.5
10,28,14,120.3,3.7,13.9
10,28,15,85.6,3.8,11.8
10,28,16,37.9,2.9,10.5
10,28,17,0.0,3.0,12.0
10,28,18,0.0,3.0,12.2
10,28,19,0.0,2.9,5.2
10,28,20,0.0,3.0,10.1
10,28,21,0.0,3.2,8.3
10,28,22,0.0,3.6,10.4
10,28,23,0.0,3.2,9.7
10,29,0,0.0,3.4,11.1
10,29,1,0.0,3.5,7.4
10,29,2,0.0,3.8,10.9
10,29,3,0.0,5.8,6.1
10,29,4,0.0,3.9,8.6
10,29,5,0.0,4.1,6.7
10,29,6,0.0,4.7,10.6
10,29,7,0.0,4.0,10.1
10,29,8,63.0,4.1,12.2
10,29,9,140.8,4.0,11.7
10,29,10,204.0,4.0,11.5
10,29,11,234.6,5.6,14.5
10,29,12,262.3,3.7,12.1
10,29,13,259.0,3.5,12.4
10,29,14,190.6,4.2,12.2
10,29,15,151.4,4.3,11.8
10,29,16,66.8,3.1,14.6
10,29,17,0.0,3.3,13.0
10,29,18,0.0,2.7,13.2
10,29,19,0.0,2.8,8.0
10,29,20,0.0,4.0,8.6
10,29,21,0.0,3.4,9.4
10,29,22,0.0,3.3,11.9
10,29,23,0.0,3.4,7.0
10,30,0,0.0,3.3,8.3
10,30,1,0.0,3.9,7.6
10,30,2,0.0,4.1,8.0
10,30,3,0.0,7.1,9.5
10,30,4,0.0,3.9,8.4
10,30,5,0.0,4.1,11.0
10,30,6,0.0,4.5,10.9
10,30,7,0.0,4.6,8.0
10,30,8,49.6,4.1,9.7
10,30,9,124.2,4.5,10.3
10,30,10,178.4,3.9,11.0
10,30,11,198.1,3.7,14.9
10,30,12,221.0,4.0,9.7
10,30,13,209.9,3.4,12.0
10,30,14,170.1,3.0,12.3
10,30,15,106.1,3.3,10.9
10,30,16,50.0,2.8,12.2
10,30,17,0.0,3.3,11.4
10,30,18,0.0,3.2,9.0
10,30,19,0.0,3.1,9.4
10,30,20,0.0,3.1,10.5
10,30,21,0.0,5.2,9.3
10,30,22,0.0,3.3,7.8
10,30,23,0.0,3.2,9.3
10,31,0,0.0,3.9,8.0
10,31,1,0.0,4.3,9.2
10,31,2,0.0,4.9,13.0
10,31,3,0.0,4.3,11.1
10,31,4,0.0,4.4,9.0
10,31,5,0.0,4.5,7.6
10,31,6,0.0,5.5,10.1
10,31,7,0.0,4.0,11.4
10,31,8,64.9,4.5,12.1
10,31,9,127.2,3.8,13.3
10,31,10,185.4,3.8,12.4
10,31,11,251.9,3.8,11.1
10,31,12,259.8,3.4,10.5
10,31,13,232.0,3.9,14.1
10,31,14,201.0,3.0,13.3
10,31,15,141.1,3.1,11.1
10,31,16,62.4,3.0,11.6
10,31,17,0.0,2.7,11.3
10,31,18,0.0,2.7,10.2
10,31,19,0.0,3.3,11.4
10,31,20,0.0,3.9,9.1
10,31,21,0.0,3.2,9.2
10,31,22,0.0,4.1,10.8
10,31,23,0.0,3.1,7.8
11,1,0,0.0,4.6,4.5
11,1,1,0.0,3.9,3.6
11,1,2,0.0,4.3,5.0
11,1,3,0.0,4.8,5.1
11,1,4,0.0,4.9,7.3
11,1,5,0.0,4.8,5.5
11,1,6,0.0,5.6,6.0
11,1,7,0.0,4.9,7.6
11,1,8,35.7,4.9,7.0
11,1,9,94.6,4.3,8.0
11,1,10,126.4,4.9,8.4
11,1,11,165.6,4.2,5.7
11,1,12,170.6,3.8,8.1
11,1,13,156.7,5.3,8.5
11,1,14,138.0,3.4,8.7
11,1,15,84.1,4.7,7.6
11,1,16,35.5,3.5,6.1
11,1,17,0.0,3.4,4.1
11,1,18,0.0,4.2,6.2
11,1,19,0.0,3.2,3.8
11,1,20,0.0,3.6,6.8
11,1,21,0.0,3.4,3.3
11,1,22,0.0,3.5,1.5
11,1,23,0.0,3.8,2.6
11,2,0,0.0,4.2,6.3
11,2,1,0.0,4.2,4.0
11,2,2,0.0,4.5,5.2
11,2,3,0.0,5.0,4.5
11,2,4,0.0,4.6,3.4
11,2,5,0.0,4.8,4.3
11,2,6,0.0,6.1,5.1
11,2,7,0.0,4.6,8.2
11,2,8,37.3,5.2,5.9
11,2,9,82.6,4.3,3.1
11,2,10,125.8,5.8,9.6
11,2,11,140.4,4.3,7.9
11,2,12,165.0,3.8,8.1
11,2,13,148.4,3.9,10.4
11,2,14,129.9,3.6,9.6
11,2,15,88.5,3.3,8.4
11,2,16,33.9,4.3,6.4
11,2,17,0.0,3.4,3.7
11,2,18,0.0,4.2,4.5
11,2,19,0.0,3.3,2.8
11,2,20,0.0,3.3,2.5
11,2,21,0.0,3.3,7.6
11,2,22,0.0,3.5,5.8
11,2,23,0.0,4.3,5.6
11,3,0,0.0,4.0,2.8
11,3,1,0.0,4.8,1.5
11,3,2,0.0,4.5,5.3
11,3,3,0.0,4.6,3.7
11,3,4,0.0,4.8,2.4
11,3,5,0.0,4.7,3.0
11,3,6,0.0,4.8,5.5
11,3,7,0.0,4.7,7.4
11,3,8,41.7,5.3,4.2
11,3,9,98.7,4.7,6.3
11,3,10,146.2,4.1,6.0
11,3,11,182.4,4.0,9.4
11,3,12,190.7,3.7,7.5
