month,day_of_year,day_of_week,hour,total_vehicles_per_hour,ev_vehicles_per_hour
9,274,0,1,408.0,12.24
9,274,0,2,357.0,10.71
9,274,0,3,357.0,10.71
9,274,0,4,510.0,15.3
9,274,0,5,1020.0,30.6
9,274,0,6,2295.0,68.85000000000001
9,274,0,7,3315.0,99.45
9,274,0,8,3570.0000000000005,107.10000000000001
9,274,0,9,3060.0,91.80000000000001
9,274,0,10,2805.0,84.15
9,274,0,11,2805.0,84.15
9,274,0,12,2805.0,84.15
9,274,0,13,2805.0,84.15
9,274,0,14,2958.0,88.74000000000001
9,274,0,15,3162.0,94.86
9,274,0,16,3468.0000000000005,104.04000000000002
9,274,0,17,3570.0000000000005,107.10000000000001
9,274,0,18,3162.0,94.86
9,274,0,19,2550.0,76.5
9,274,0,20,2040.0,61.2
9,274,0,21,1632.0,48.96
9,274,0,22,1122.0,33.66
9,274,0,23,765.0,22.950000000000003
10,275,1,0,599.76,17.9928
10,275,1,1,399.84000000000003,11.9952
10,275,1,2,349.86,10.495800000000001
10,275,1,3,349.86,10.495800000000001
10,275,1,4,499.8,14.994
10,275,1,5,999.6,29.988
10,275,1,6,2249.1,67.473
10,275,1,7,3248.7000000000003,97.46100000000001
10,275,1,8,3498.6000000000004,104.95800000000003
10,275,1,9,2998.7999999999997,89.964
10,275,1,10,2748.9,82.467
10,275,1,11,2748.9,82.467
10,275,1,12,2748.9,82.467
10,275,1,13,2748.9,82.467
10,275,1,14,2898.84,86.96520000000001
10,275,1,15,3098.7599999999998,92.9628
10,275,1,16,3398.6400000000003,101.95920000000001
10,275,1,17,3498.6000000000004,104.95800000000003
10,275,1,18,3098.7599999999998,92.9628
10,275,1,19,2499.0,74.97
10,275,1,20,1999.2,59.976
10,275,1,21,1599.3600000000001,47.9808
10,275,1,22,1099.56,32.9868
10,275,1,23,749.6999999999999,22.491
10,276,2,0,605.64,18.1692
10,276,2,1,403.76,12.1128
10,276,2,2,353.29,10.598700000000001
10,276,2,3,353.29,10.598700000000001
10,276,2,4,504.7,15.141
10,276,2,5,1009.4,30.282
10,276,2,6,2271.15,68.1345
10,276,2,7,3280.55,98.4165
10,276,2,8,3532.9000000000005,105.98700000000002
10,276,2,9,3028.2,90.846
10,276,2,10,2775.85,83.27550000000001
10,276,2,11,2775.85,83.27550000000001
10,276,2,12,2775.85,83.27550000000001
10,276,2,13,2775.85,83.27550000000001
10,276,2,14,2927.26,87.8178
10,276,2,15,3129.14,93.8742
10,276,2,16,3431.96,102.9588
10,276,2,17,3532.9000000000005,105.98700000000002
10,276,2,18,3129.14,93.8742
10,276,2,19,2523.5,75.705
10,276,2,20,2018.8,60.564
10,276,2,21,1615.04,48.4512
10,276,2,22,1110.34,33.3102
10,276,2,23,757.05,22.7115
10,277,3,0,599.76,17.9928
10,277,3,1,399.84000000000003,11.9952
10,277,3,2,349.86,10.495800000000001
10,277,3,3,349.86,10.495800000000001
10,277,3,4,499.8,14.994
10,277,3,5,999.6,29.988
10,277,3,6,2249.1,67.473
10,277,3,7,3248.7000000000003,97.46100000000001
10,277,3,8,3498.6000000000004,104.95800000000003
10,277,3,9,2998.7999999999997,89.964
10,277,3,10,2748.9,82.467
10,277,3,11,2748.9,82.467
10,277,3,12,2748.9,82.467
10,277,3,13,2748.9,82.467
10,277,3,14,2898.84,86.96520000000001
10,277,3,15,3098.7599999999998,92.9628
10,277,3,16,3398.6400000000003,101.95920000000001
10,277,3,17,3498.6000000000004,104.95800000000003
10,277,3,18,3098.7599999999998,92.9628
10,277,3,19,2499.0,74.97
10,277,3,20,1999.2,59.976
10,277,3,21,1599.3600000000001,47.9808
10,277,3,22,1099.56,32.9868
10,277,3,23,749.6999999999999,22.491
10,278,4,0,617.4,18.522000000000002
10,278,4,1,411.6,12.348
10,278,4,2,360.15000000000003,10.8045
10,278,4,3,360.15000000000003,10.8045
10,278,4,4,514.5,15.435
10,278,4,5,1029.0,30.87
10,278,4,6,2315.25,69.4575
10,278,4,7,3344.25,100.3275
10,278,4,8,3601.5000000000005,108.04500000000002
10,278,4,9,3087.0,92.61
10,278,4,10,2829.75,84.8925
10,278,4,11,2829.75,84.8925
10,278,4,12,2829.75,84.8925
10,278,4,13,2829.75,84.8925
10,278,4,14,2984.1000000000004,89.52300000000002
10,278,4,15,3189.9,95.697
10,278,4,16,3498.6000000000004,104.95800000000003
10,278,4,17,3601.5000000000005,108.04500000000002
10,278,4,18,3189.9,95.697
10,278,4,19,2572.5,77.17500000000001
10,278,4,20,2058.0,61.74
10,278,4,21,1646.4,49.392
10,278,4,22,1131.8999999999999,33.956999999999994
10,278,4,23,771.75,23.1525
10,279,5,0,624.75,18.7425
10,279,5,1,416.5,12.495
10,279,5,2,333.2,9.996
10,279,5,3,291.55,8.746500000000001
10,279,5,4,333.2,9.996
10,279,5,5,499.8,14.994
10,279,5,6,1041.25,31.2375
10,279,5,7,1666.0,49.98
10,279,5,8,2290.75,68.72250000000001
10,279,5,9,2707.25,81.2175
10,279,5,10,2832.2000000000003,84.96600000000001
10,279,5,11,2832.2000000000003,84.96600000000001
10,279,5,12,2707.25,81.2175
10,279,5,13,2582.3,77.46900000000001
10,279,5,14,2499.0,74.97
10,279,5,15,2415.7000000000003,72.471
10,279,5,16,2290.75,68.72250000000001
10,279,5,17,2082.5,62.475
10,279,5,18,1874.25,56.2275
10,279,5,19,1666.0,49.98
10,279,5,20,1457.7500000000002,43.73250000000001
10,279,5,21,1166.2,34.986000000000004
10,279,5,22,833.0,24.99
10,279,5,23,624.75,18.7425
10,280,6,0,514.5,15.435
10,280,6,1,411.6,12.348
10,280,6,2,343.0,10.29
10,280,6,3,274.40000000000003,8.232000000000001
10,280,6,4,240.1,7.203
10,280,6,5,274.40000000000003,8.232000000000001
10,280,6,6,514.5,15.435
10,280,6,7,857.5,25.725
10,280,6,8,1303.3999999999999,39.102
10,280,6,9,1715.0,51.45
10,280,6,10,1989.4,59.68200000000001
10,280,6,11,2126.6,63.797999999999995
10,280,6,12,2058.0,61.74
10,280,6,13,1989.4,59.68200000000001
10,280,6,14,2058.0,61.74
10,280,6,15,2229.5,66.885
10,280,6,16,2332.4,69.97200000000001
10,280,6,17,2401.0000000000005,72.03000000000002
10,280,6,18,2058.0,61.74
10,280,6,19,1715.0,51.45
10,280,6,20,1372.0,41.16
10,280,6,21,1097.6000000000001,32.928000000000004
10,280,6,22,754.5999999999999,22.637999999999998
10,280,6,23,583.1,17.493000000000002
10,281,0,0,588.0,17.64
10,281,0,1,392.0,11.76
10,281,0,2,343.0,10.29
10,281,0,3,343.0,10.29
10,281,0,4,490.0,14.700000000000001
10,281,0,5,980.0,29.400000000000002
10,281,0,6,2205.0,66.15
10,281,0,7,3185.0,95.55000000000001
10,281,0,8,3430.0000000000005,102.9
10,281,0,9,2940.0,88.2
10,281,0,10,2695.0,80.85000000000001
10,281,0,11,2695.0,80.85000000000001
10,281,0,12,2695.0,80.85000000000001
10,281,0,13,2695.0,80.85000000000001
10,281,0,14,2842.0,85.26
10,281,0,15,3038.0,91.14
10,281,0,16,3332.0000000000005,99.96000000000002
10,281,0,17,3430.0000000000005,102.9
10,281,0,18,3038.0,91.14
10,281,0,19,2450.0,73.5
10,281,0,20,1960.0,58.800000000000004
10,281,0,21,1568.0,47.04
10,281,0,22,1078.0,32.339999999999996
10,281,0,23,735.0,22.05
10,282,1,0,599.76,17.9928
10,282,1,1,399.84000000000003,11.9952
10,282,1,2,349.86,10.495800000000001
10,282,1,3,349.86,10.495800000000001
10,282,1,4,499.8,14.994
10,282,1,5,999.6,29.988
10,282,1,6,2249.1,67.473
10,282,1,7,3248.7000000000003,97.46100000000001
10,282,1,8,3498.6000000000004,104.95800000000003
10,282,1,9,2998.7999999999997,89.964
10,282,1,10,2748.9,82.467
10,282,1,11,2748.9,82.467
10,282,1,12,2748.9,82.467
10,282,1,13,2748.9,82.467
10,282,1,14,2898.84,86.96520000000001
10,282,1,15,3098.7599999999998,92.9628
10,282,1,16,3398.6400000000003,101.95920000000001
10,282,1,17,3498.6000000000004,104.95800000000003
10,282,1,18,3098.7599999999998,92.9628
10,282,1,19,2499.0,74.97
10,282,1,20,1999.2,59.976
10,282,1,21,1599.3600000000001,47.9808
10,282,1,22,1099.56,32.9868
10,282,1,23,749.6999999999999,22.491
10,283,2,0,605.64,18.1692
10,283,2,1,403.76,12.1128
10,283,2,2,353.29,10.598700000000001
10,283,2,3,353.29,10.598700000000001
10,283,2,4,504.7,15.141
10,283,2,5,1009.4,30.282
10,283,2,6,2271.15,68.1345
10,283,2,7,3280.55,98.4165
10,283,2,8,3532.9000000000005,105.98700000000002
10,283,2,9,3028.2,90.846
10,283,2,10,2775.85,83.27550000000001
10,283,2,11,2775.85,83.27550000000001
10,283,2,12,2775.85,83.27550000000001
10,283,2,13,2775.85,83.27550000000001
10,283,2,14,2927.26,87.8178
10,283,2,15,3129.14,93.8742
10,283,2,16,3431.96,102.9588
10,283,2,17,3532.9000000000005,105.98700000000002
10,283,2,18,3129.14,93.8742
10,283,2,19,2523.5,75.705
10,283,2,20,2018.8,60.564
10,283,2,21,1615.04,48.4512
10,283,2,22,1110.34,33.3102
10,283,2,23,757.05,22.7115
10,284,3,0,599.76,17.9928
10,284,3,1,399.84000000000003,11.9952
10,284,3,2,349.86,10.495800000000001
10,284,3,3,349.86,10.495800000000001
10,284,3,4,499.8,14.994
10,284,3,5,999.6,29.988
10,284,3,6,2249.1,67.473
10,284,3,7,3248.7000000000003,97.46100000000001
10,284,3,8,3498.6000000000004,104.95800000000003
10,284,3,9,2998.7999999999997,89.964
10,284,3,10,2748.9,82.467
10,284,3,11,2748.9,82.467
10,284,3,12,2748.9,82.467
10,284,3,13,2748.9,82.467
10,284,3,14,2898.84,86.96520000000001
10,284,3,15,3098.7599999999998,92.9628
10,284,3,16,3398.6400000000003,101.95920000000001
10,284,3,17,3498.6000000000004,104.95800000000003
10,284,3,18,3098.7599999999998,92.9628
10,284,3,19,2499.0,74.97
10,284,3,20,1999.2,59.976
10,284,3,21,1599.3600000000001,47.9808
10,284,3,22,1099.56,32.9868
10,284,3,23,749.6999999999999,22.491
10,285,4,0,617.4,18.522000000000002
10,285,4,1,411.6,12.348
10,285,4,2,360.15000000000003,10.8045
10,285,4,3,360.15000000000003,10.8045
10,285,4,4,514.5,15.435
10,285,4,5,1029.0,30.87
10,285,4,6,2315.25,69.4575
10,285,4,7,3344.25,100.3275
10,285,4,8,3601.5000000000005,108.04500000000002
10,285,4,9,3087.0,92.61
10,285,4,10,2829.75,84.8925
10,285,4,11,2829.75,84.8925
10,285,4,12,2829.75,84.8925
10,285,4,13,2829.75,84.8925
10,285,4,14,2984.1000000000004,89.52300000000002
10,285,4,15,3189.9,95.697
10,285,4,16,3498.6000000000004,104.95800000000003
10,285,4,17,3601.5000000000005,108.04500000000002
10,285,4,18,3189.9,95.697
10,285,4,19,2572.5,77.17500000000001
10,285,4,20,2058.0,61.74
10,285,4,21,1646.4,49.392
10,285,4,22,1131.8999999999999,33.956999999999994
10,285,4,23,771.75,23.1525
10,286,5,0,624.75,18.7425
10,286,5,1,416.5,12.495
10,286,5,2,333.2,9.996
10,286,5,3,291.55,8.746500000000001
10,286,5,4,333.2,9.996
10,286,5,5,499.8,14.994
10,286,5,6,1041.25,31.2375
10,286,5,7,1666.0,49.98
10,286,5,8,2290.75,68.72250000000001
10,286,5,9,2707.25,81.2175
10,286,5,10,2832.2000000000003,84.96600000000001
10,286,5,11,2832.2000000000003,84.96600000000001
10,286,5,12,2707.25,81.2175
10,286,5,13,2582.3,77.46900000000001
10,286,5,14,2499.0,74.97
10,286,5,15,2415.7000000000003,72.471
10,286,5,16,2290.75,68.72250000000001
10,286,5,17,2082.5,62.475
10,286,5,18,1874.25,56.2275
10,286,5,19,1666.0,49.98
10,286,5,20,1457.7500000000002,43.73250000000001
10,286,5,21,1166.2,34.986000000000004
10,286,5,22,833.0,24.99
10,286,5,23,624.75,18.7425
10,287,6,0,514.5,15.435
10,287,6,1,411.6,12.348
10,287,6,2,343.0,10.29
10,287,6,3,274.40000000000003,8.232000000000001
10,287,6,4,240.1,7.203
10,287,6,5,274.40000000000003,8.232000000000001
10,287,6,6,514.5,15.435
10,287,6,7,857.5,25.725
10,287,6,8,1303.3999999999999,39.102
10,287,6,9,1715.0,51.45
10,287,6,10,1989.4,59.68200000000001
10,287,6,11,2126.6,63.797999999999995
10,287,6,12,2058.0,61.74
10,287,6,13,1989.4,59.68200000000001
10,287,6,14,2058.0,61.74
10,287,6,15,2229.5,66.885
10,287,6,16,2332.4,69.97200000000001
10,287,6,17,2401.0000000000005,72.03000000000002
10,287,6,18,2058.0,61.74
10,287,6,19,1715.0,51.45
10,287,6,20,1372.0,41.16
10,287,6,21,1097.6000000000001,32.928000000000004
10,287,6,22,754.5999999999999,22.637999999999998
10,287,6,23,583.1,17.493000000000002
10,288,0,0,588.0,17.64
10,288,0,1,392.0,11.76
10,288,0,2,343.0,10.29
10,288,0,3,343.0,10.29
10,288,0,4,490.0,14.700000000000001
10,288,0,5,980.0,29.400000000000002
10,288,0,6,2205.0,66.15
10,288,0,7,3185.0,95.55000000000001
10,288,0,8,3430.0000000000005,102.9
10,288,0,9,2940.0,88.2
10,288,0,10,2695.0,80.85000000000001
10,288,0,11,2695.0,80.85000000000001
10,288,0,12,2695.0,80.85000000000001
10,288,0,13,2695.0,80.85000000000001
10,288,0,14,2842.0,85.26
10,288,0,15,3038.0,91.14
10,288,0,16,3332.0000000000005,99.96000000000002
10,288,0,17,3430.0000000000005,102.9
10,288,0,18,3038.0,91.14
10,288,0,19,2450.0,73.5
10,288,0,20,1960.0,58.800000000000004
10,288,0,21,1568.0,47.04
10,288,0,22,1078.0,32.339999999999996
10,288,0,23,735.0,22.05
10,289,1,0,599.76,17.9928
10,289,1,1,399.84000000000003,11.9952
10,289,1,2,349.86,10.495800000000001
10,289,1,3,349.86,10.495800000000001
10,289,1,4,499.8,14.994
10,289,1,5,999.6,29.988
10,289,1,6,2249.1,67.473
10,289,1,7,3248.7000000000003,97.46100000000001
10,289,1,8,3498.6000000000004,104.95800000000003
10,289,1,9,2998.7999999999997,89.964
10,289,1,10,2748.9,82.467
10,289,1,11,2748.9,82.467
10,289,1,12,2748.9,82.467
10,289,1,13,2748.9,82.467
10,289,1,14,2898.84,86.96520000000001
10,289,1,15,3098.7599999999998,92.9628
10,289,1,16,3398.6400000000003,101.95920000000001
10,289,1,17,3498.6000000000004,104.95800000000003
10,289,1,18,3098.7599999999998,92.9628
10,289,1,19,2499.0,74.97
10,289,1,20,1999.2,59.976
10,289,1,21,1599.3600000000001,47.9808
10,289,1,22,1099.56,32.9868
10,289,1,23,749.6999999999999,22.491
10,290,2,0,605.64,18.1692
10,290,2,1,403.76,12.1128
10,290,2,2,353.29,10.598700000000001
10,290,2,3,353.29,10.598700000000001
10,290,2,4,504.7,15.141
10,290,2,5,1009.4,30.282
10,290,2,6,2271.15,68.1345
10,290,2,7,3280.55,98.4165
10,290,2,8,3532.9000000000005,105.98700000000002
10,290,2,9,3028.2,90.846
10,290,2,10,2775.85,83.27550000000001
10,290,2,11,2775.85,83.27550000000001
10,290,2,12,2775.85,83.27550000000001
10,290,2,13,2775.85,83.27550000000001
10,290,2,14,2927.26,87.8178
10,290,2,15,3129.14,93.8742
10,290,2,16,3431.96,102.9588
10,290,2,17,3532.9000000000005,105.98700000000002
10,290,2,18,3129.14,93.8742
10,290,2,19,2523.5,75.705
10,290,2,20,2018.8,60.564
10,290,2,21,1615.04,48.4512
10,290,2,22,1110.34,33.3102
10,290,2,23,757.05,22.7115
10,291,3,0,599.76,17.9928
10,291,3,1,399.84000000000003,11.9952
10,291,3,2,349.86,10.495800000000001
10,291,3,3,349.86,10.495800000000001
10,291,3,4,499.8,14.994
10,291,3,5,999.6,29.988
10,291,3,6,2249.1,67.473
10,291,3,7,3248.7000000000003,97.46100000000001
10,291,3,8,3498.6000000000004,104.95800000000003
10,291,3,9,2998.7999999999997,89.964
10,291,3,10,2748.9,82.467
10,291,3,11,2748.9,82.467
10,291,3,12,2748.9,82.467
10,291,3,13,2748.9,82.467
10,291,3,14,2898.84,86.96520000000001
10,291,3,15,3098.7599999999998,92.9628
10,291,3,16,3398.6400000000003,101.95920000000001
10,291,3,17,3498.6000000000004,104.95800000000003
10,291,3,18,3098.7599999999998,92.9628
10,291,3,19,2499.0,74.97
10,291,3,20,1999.2,59.976
10,291,3,21,1599.3600000000001,47.9808
10,291,3,22,1099.56,32.9868
10,291,3,23,749.6999999999999,22.491
10,292,4,0,617.4,18.522000000000002
10,292,4,1,411.6,12.348
10,292,4,2,360.15000000000003,10.8045
10,292,4,3,360.15000000000003,10.8045
10,292,4,4,514.5,15.435
10,292,4,5,1029.0,30.87
10,292,4,6,2315.25,69.4575
10,292,4,7,3344.25,100.3275
10,292,4,8,3601.5000000000005,108.04500000000002
10,292,4,9,3087.0,92.61
10,292,4,10,2829.75,84.8925
10,292,4,11,2829.75,84.8925
10,292,4,12,2829.75,84.8925
10,292,4,13,2829.75,84.8925
10,292,4,14,2984.1000000000004,89.52300000000002
10,292,4,15,3189.9,95.697
10,292,4,16,3498.6000000000004,104.95800000000003
10,292,4,17,3601.5000000000005,108.04500000000002
10,292,4,18,3189.9,95.697
10,292,4,19,2572.5,77.17500000000001
10,292,4,20,2058.0,61.74
10,292,4,21,1646.4,49.392
10,292,4,22,1131.8999999999999,33.956999999999994
10,292,4,23,771.75,23.1525
10,293,5,0,624.75,18.7425
10,293,5,1,416.5,12.495
10,293,5,2,333.2,9.996
10,293,5,3,291.55,8.746500000000001
10,293,5,4,333.2,9.996
10,293,5,5,499.8,14.994
10,293,5,6,1041.25,31.2375
10,293,5,7,1666.0,49.98
10,293,5,8,2290.75,68.72250000000001
10,293,5,9,2707.25,81.2175
10,293,5,10,2832.2000000000003,84.96600000000001
10,293,5,11,2832.2000000000003,84.96600000000001
10,293,5,12,2707.25,81.2175
10,293,5,13,2582.3,77.46900000000001
10,293,5,14,2499.0,74.97
10,293,5,15,2415.7000000000003,72.471
10,293,5,16,2290.75,68.72250000000001
10,293,5,17,2082.5,62.475
10,293,5,18,1874.25,56.2275
10,293,5,19,1666.0,49.98
10,293,5,20,1457.7500000000002,43.73250000000001
10,293,5,21,1166.2,34.986000000000004
10,293,5,22,833.0,24.99
10,293,5,23,624.75,18.7425
10,294,6,0,514.5,15.435
10,294,6,1,411.6,12.348
10,294,6,2,343.0,10.29
10,294,6,3,274.40000000000003,8.232000000000001
10,294,6,4,240.1,7.203
10,294,6,5,274.40000000000003,8.232000000000001
10,294,6,6,514.5,15.435
10,294,6,7,857.5,25.725
10,294,6,8,1303.3999999999999,39.102
10,294,6,9,1715.0,51.45
10,294,6,10,1989.4,59.68200000000001
10,294,6,11,2126.6,63.797999999999995
10,294,6,12,2058.0,61.74
10,294,6,13,1989.4,59.68200000000001
10,294,6,14,2058.0,61.74
10,294,6,15,2229.5,66.885
10,294,6,16,2332.4,69.97200000000001
10,294,6,17,2401.0000000000005,72.03000000000002
10,294,6,18,2058.0,61.74
10,294,6,19,1715.0,51.45
10,294,6,20,1372.0,41.16
10,294,6,21,1097.6000000000001,32.928000000000004
10,294,6,22,754.5999999999999,22.637999999999998
10,294,6,23,583.1,17.493000000000002
10,295,0,0,588.0,17.64
10,295,0,1,392.0,11.76
10,295,0,2,343.0,10.29
10,295,0,3,343.0,10.29
10,295,0,4,490.0,14.700000000000001
10,295,0,5,980.0,29.400000000000002
10,295,0,6,2205.0,66.15
10,295,0,7,3185.0,95.55000000000001
10,295,0,8,3430.0000000000005,102.9
10,295,0,9,2940.0,88.2
10,295,0,10,2695.0,80.85000000000001
10,295,0,11,2695.0,80.85000000000001
10,295,0,12,2695.0,80.85000000000001
10,295,0,13,2695.0,80.85000000000001
10,295,0,14,2842.0,85.26
10,295,0,15,3038.0,91.14
10,295,0,16,3332.0000000000005,99.96000000000002
10,295,0,17,3430.0000000000005,102.9
10,295,0,18,3038.0,91.14
10,295,0,19,2450.0,73.5
10,295,0,20,1960.0,58.800000000000004
10,295,0,21,1568.0,47.04
10,295,0,22,1078.0,32.339999999999996
10,295,0,23,735.0,22.05
10,296,1,0,599.76,17.9928
10,296,1,1,399.84000000000003,11.9952
10,296,1,2,349.86,10.495800000000001
10,296,1,3,349.86,10.495800000000001
10,296,1,4,499.8,14.994
10,296,1,5,999.6,29.988
10,296,1,6,2249.1,67.473
10,296,1,7,3248.7000000000003,97.46100000000001
10,296,1,8,3498.6000000000004,104.95800000000003
10,296,1,9,2998.7999999999997,89.964
10,296,1,10,2748.9,82.467
10,296,1,11,2748.9,82.467
10,296,1,12,2748.9,82.467
10,296,1,13,2748.9,82.467
10,296,1,14,2898.84,86.96520000000001
10,296,1,15,3098.7599999999998,92.9628
10,296,1,16,3398.6400000000003,101.95920000000001
10,296,1,17,3498.6000000000004,104.95800000000003
10,296,1,18,3098.7599999999998,92.9628
10,296,1,19,2499.0,74.97
10,296,1,20,1999.2,59.976
10,296,1,21,1599.3600000000001,47.9808
10,296,1,22,1099.56,32.9868
10,296,1,23,749.6999999999999,22.491
10,297,2,0,605.64,18.1692
10,297,2,1,403.76,12.1128
10,297,2,2,353.29,10.598700000000001
10,297,2,3,353.29,10.598700000000001
10,297,2,4,504.7,15.141
10,297,2,5,1009.4,30.282
10,297,2,6,2271.15,68.1345
10,297,2,7,3280.55,98.4165
10,297,2,8,3532.9000000000005,105.98700000000002
10,297,2,9,3028.2,90.846
10,297,2,10,2775.85,83.27550000000001
10,297,2,11,2775.85,83.27550000000001
10,297,2,12,2775.85,83.27550000000001
10,297,2,13,2775.85,83.27550000000001
10,297,2,14,2927.26,87.8178
10,297,2,15,3129.14,93.8742
10,297,2,16,3431.96,102.9588
10,297,2,17,3532.9000000000005,105.98700000000002
10,297,2,18,3129.14,93.8742
10,297,2,19,2523.5,75.705
10,297,2,20,2018.8,60.564
10,297,2,21,1615.04,48.4512
10,297,2,22,1110.34,33.3102
10,297,2,23,757.05,22.7115
10,298,3,0,599.76,17.9928
10,298,3,1,399.84000000000003,11.9952
10,298,3,2,349.86,10.495800000000001
10,298,3,3,349.86,10.495800000000001
10,298,3,4,499.8,14.994
10,298,3,5,999.6,29.988
10,298,3,6,2249.1,67.473
10,298,3,7,3248.7000000000003,97.46100000000001
10,298,3,8,3498.6000000000004,104.95800000000003
10,298,3,9,2998.7999999999997,89.964
10,298,3,10,2748.9,82.467
10,298,3,11,2748.9,82.467
10,298,3,12,2748.9,82.467
10,298,3,13,2748.9,82.467
10,298,3,14,2898.84,86.96520000000001
10,298,3,15,3098.7599999999998,92.9628
10,298,3,16,3398.6400000000003,101.95920000000001
10,298,3,17,3498.6000000000004,104.95800000000003
10,298,3,18,3098.7599999999998,92.9628
10,298,3,19,2499.0,74.97
10,298,3,20,1999.2,59.976
10,298,3,21,1599.3600000000001,47.9808
10,298,3,22,1099.56,32.9868
10,298,3,23,749.6999999999999,22.491
10,299,4,0,617.4,18.522000000000002
10,299,4,1,411.6,12.348
10,299,4,2,360.15000000000003,10.8045
10,299,4,3,360.15000000000003,10.8045
10,299,4,4,514.5,15.435
10,299,4,5,1029.0,30.87
10,299,4,6,2315.25,69.4575
10,299,4,7,3344.25,100.3275
10,299,4,8,3601.5000000000005,108.04500000000002
10,299,4,9,3087.0,92.61
10,299,4,10,2829.75,84.8925
10,299,4,11,2829.75,84.8925
10,299,4,12,2829.75,84.8925
10,299,4,13,2829.75,84.8925
10,299,4,14,2984.1000000000004,89.52300000000002
10,299,4,15,3189.9,95.697
10,299,4,16,3498.6000000000004,104.95800000000003
10,299,4,17,3601.5000000000005,108.04500000000002
10,299,4,18,3189.9,95.697
10,299,4,19,2572.5,77.17500000000001
10,299,4,20,2058.0,61.74
10,299,4,21,1646.4,49.392
10,299,4,22,1131.8999999999999,33.956999999999994
10,299,4,23,771.75,23.1525
10,300,5,0,624.75,18.7425
10,300,5,1,416.5,12.495
10,300,5,2,333.2,9.996
10,300,5,3,291.55,8.746500000000001
10,300,5,4,333.2,9.996
10,300,5,5,499.8,14.994
10,300,5,6,1041.25,31.2375
10,300,5,7,1666.0,49.98
10,300,5,8,2290.75,68.72250000000001
10,300,5,9,2707.25,81.2175
10,300,5,10,2832.2000000000003,84.96600000000001
10,300,5,11,2832.2000000000003,84.96600000000001
10,300,5,12,2707.25,81.2175
10,300,5,13,2582.3,77.46900000000001
10,300,5,14,2499.0,74.97
10,300,5,15,2415.7000000000003,72.471
10,300,5,16,2290.75,68.72250000000001
10,300,5,17,2082.5,62.475
10,300,5,18,1874.25,56.2275
10,300,5,19,1666.0,49.98
10,300,5,20,1457.7500000000002,43.73250000000001
10,300,5,21,1166.2,34.986000000000004
10,300,5,22,833.0,24.99
10,300,5,23,624.75,18.7425
10,301,6,0,514.5,15.435
10,301,6,1,411.6,12.348
10,301,6,2,343.0,10.29
10,301,6,3,274.40000000000003,8.232000000000001
10,301,6,4,240.1,7.203
10,301,6,5,274.40000000000003,8.232000000000001
10,301,6,6,514.5,15.435
10,301,6,7,857.5,25.725
10,301,6,8,1303.3999999999999,39.102
10,301,6,9,1715.0,51.45
10,301,6,10,1989.4,59.68200000000001
10,301,6,11,2126.6,63.797999999999995
10,301,6,12,2058.0,61.74
10,301,6,13,1989.4,59.68200000000001
10,301,6,14,2058.0,61.74
10,301,6,15,2229.5,66.885
10,301,6,16,2332.4,69.97200000000001
10,301,6,17,2401.0000000000005,72.03000000000002
10,301,6,18,2058.0,61.74
10,301,6,19,1715.0,51.45
10,301,6,20,1372.0,41.16
10,301,6,21,1097.6000000000001,32.928000000000004
10,301,6,22,754.5999999999999,22.637999999999998
10,301,6,23,583.1,17.493000000000002
10,302,0,0,588.0,17.64
10,302,0,1,392.0,11.76
10,302,0,2,343.0,10.29
10,302,0,3,343.0,10.29
10,302,0,4,490.0,14.700000000000001
10,302,0,5,980.0,29.400000000000002
10,302,0,6,2205.0,66.15
10,302,0,7,3185.0,95.55000000000001
10,302,0,8,3430.0000000000005,102.9
10,302,0,9,2940.0,88.2
10,302,0,10,2695.0,80.85000000000001
10,302,0,11,2695.0,80.85000000000001
10,302,0,12,2695.0,80.85000000000001
10,302,0,13,2695.0,80.85000000000001
10,302,0,14,2842.0,85.26
10,302,0,15,3038.0,91.14
10,302,0,16,3332.0000000000005,99.96000000000002
10,302,0,17,3430.0000000000005,102.9
10,302,0,18,3038.0,91.14
10,302,0,19,2450.0,73.5
10,302,0,20,1960.0,58.800000000000004
10,302,0,21,1568.0,47.04
10,302,0,22,1078.0,32.339999999999996
10,302,0,23,735.0,22.05
10,303,1,0,599.76,17.9928
10,303,1,1,399.84000000000003,11.9952
10,303,1,2,349.86,10.495800000000001
10,303,1,3,349.86,10.495800000000001
10,303,1,4,499.8,14.994
10,303,1,5,999.6,29.988
10,303,1,6,2249.1,67.473
10,303,1,7,3248.7000000000003,97.46100000000001
10,303,1,8,3498.6000000000004,104.95800000000003
10,303,1,9,2998.7999999999997,89.964
10,303,1,10,2748.9,82.467
10,303,1,11,2748.9,82.467
10,303,1,12,2748.9,82.467
10,303,1,13,2748.9,82.467
10,303,1,14,2898.84,86.96520000000001
10,303,1,15,3098.7599999999998,92.9628
10,303,1,16,3398.6400000000003,101.95920000000001
10,303,1,17,3498.6000000000004,104.95800000000003
10,303,1,18,3098.7599999999998,92.9628
10,303,1,19,2499.0,74.97
10,303,1,20,1999.2,59.976
10,303,1,21,1599.3600000000001,47.9808
10,303,1,22,1099.56,32.9868
10,303,1,23,749.6999999999999,22.491
10,304,2,0,605.64,18.1692
10,304,2,1,403.76,12.1128
10,304,2,2,353.29,10.598700000000001
10,304,2,3,353.29,10.598700000000001
10,304,2,4,504.7,15.141
